0;1
('Kroatien', 'Solar', 2028);0.0
('Kroatien', 'Solar', 2029);0.0
('Kroatien', 'Solar', 2030);0.0
('Kroatien', 'Solar', 2031);0.0
('Kroatien', 'Solar', 2032);0.0
('Kroatien', 'Solar', 2033);0.0
('Kroatien', 'Solar', 2034);0.0
('Kroatien', 'Solar', 2035);0.0
('Kroatien', 'Solar', 2036);0.0
('Kroatien', 'Solar', 2037);0.0
('Kroatien', 'Solar', 2038);0.0
('Kroatien', 'Solar', 2039);0.0
('Kroatien', 'Solar', 2040);0.0
('Kroatien', 'Wind', 2020);0.0
('Kroatien', 'Wind', 2021);0.0
('Kroatien', 'Wind', 2022);0.0
('Kroatien', 'Wind', 2023);0.0
('Kroatien', 'Wind', 2024);0.0
('Kroatien', 'Wind', 2025);0.0
('Kroatien', 'Wind', 2026);0.0
('Kroatien', 'Wind', 2027);0.0
('Kroatien', 'Wind', 2028);0.0
('Kroatien', 'Wind', 2029);0.0
('Kroatien', 'Wind', 2030);0.0
('Kroatien', 'Wind', 2031);0.0
('Kroatien', 'Wind', 2032);0.0
('Kroatien', 'Wind', 2033);0.0
('Kroatien', 'Wind', 2034);0.0
('Kroatien', 'Wind', 2035);0.0
('Kroatien', 'Wind', 2036);0.0
('Kroatien', 'Wind', 2037);0.0
('Kroatien', 'Wind', 2038);0.0
('Kroatien', 'Wind', 2039);0.0
('Kroatien', 'Wind', 2040);0.0
('Zypern', 'Biomass', 2020);0.0
('Zypern', 'Biomass', 2021);0.0
('Zypern', 'Biomass', 2022);0.0
('Zypern', 'Biomass', 2023);0.0
('Zypern', 'Biomass', 2024);0.0
('Zypern', 'Biomass', 2025);0.0
('Zypern', 'Biomass', 2026);0.0
('Zypern', 'Biomass', 2027);0.0
('Zypern', 'Biomass', 2028);0.0
('Zypern', 'Biomass', 2029);0.0
('Zypern', 'Biomass', 2030);0.0
('Zypern', 'Biomass', 2031);0.0
('Zypern', 'Biomass', 2032);0.0
('Zypern', 'Biomass', 2033);0.0
('Zypern', 'Biomass', 2034);0.0
('Zypern', 'Biomass', 2035);0.0
('Zypern', 'Biomass', 2036);0.0
('Zypern', 'Biomass', 2037);0.0
('Zypern', 'Biomass', 2038);0.0
('Zypern', 'Biomass', 2039);0.0
('Zypern', 'Biomass', 2040);0.0
('Zypern', 'Geothermal', 2020);0.0
('Zypern', 'Geothermal', 2021);0.0
('Zypern', 'Geothermal', 2022);0.0
('Zypern', 'Geothermal', 2023);0.0
('Zypern', 'Geothermal', 2024);0.0
('Zypern', 'Geothermal', 2025);0.0
('Zypern', 'Geothermal', 2026);0.0
('Zypern', 'Geothermal', 2027);0.0
('Zypern', 'Geothermal', 2028);0.0
('Zypern', 'Geothermal', 2029);0.0
('Zypern', 'Geothermal', 2030);0.0
('Zypern', 'Geothermal', 2031);0.0
('Zypern', 'Geothermal', 2032);0.0
('Zypern', 'Geothermal', 2033);0.0
('Zypern', 'Geothermal', 2034);0.0
('Zypern', 'Geothermal', 2035);0.0
('Zypern', 'Geothermal', 2036);0.0
('Zypern', 'Geothermal', 2037);0.0
('Zypern', 'Geothermal', 2038);0.0
('Zypern', 'Geothermal', 2039);0.0
('Zypern', 'Geothermal', 2040);0.0
('Zypern', 'Hydro', 2020);0.0
('Zypern', 'Hydro', 2021);0.0
('Zypern', 'Hydro', 2022);0.0
('Zypern', 'Hydro', 2023);0.0
('Zypern', 'Hydro', 2024);0.0
('Zypern', 'Hydro', 2025);0.0
('Zypern', 'Hydro', 2026);0.0
('Zypern', 'Hydro', 2027);0.0
('Zypern', 'Hydro', 2028);0.0
('Zypern', 'Hydro', 2029);0.0
('Zypern', 'Hydro', 2030);0.0
('Zypern', 'Hydro', 2031);0.0
('Zypern', 'Hydro', 2032);0.0
('Zypern', 'Hydro', 2033);0.0
('Zypern', 'Hydro', 2034);0.0
('Zypern', 'Hydro', 2035);0.0
('Zypern', 'Hydro', 2036);0.0
('Zypern', 'Hydro', 2037);0.0
('Zypern', 'Hydro', 2038);0.0
('Zypern', 'Hydro', 2039);0.0
('Zypern', 'Hydro', 2040);0.0
('Zypern', 'Other RES', 2020);0.0
('Zypern', 'Other RES', 2021);0.0
('Zypern', 'Other RES', 2022);0.0
('Zypern', 'Other RES', 2023);0.0
('Zypern', 'Other RES', 2024);0.0
('Zypern', 'Other RES', 2025);0.0
('Zypern', 'Other RES', 2026);0.0
('Zypern', 'Other RES', 2027);0.0
('Zypern', 'Other RES', 2028);0.0
('Zypern', 'Other RES', 2029);0.0
('Zypern', 'Other RES', 2030);0.0
('Zypern', 'Other RES', 2031);0.0
('Zypern', 'Other RES', 2032);0.0
('Zypern', 'Other RES', 2033);0.0
('Zypern', 'Other RES', 2034);0.0
('Zypern', 'Other RES', 2035);0.0
('Zypern', 'Other RES', 2036);0.0
('Zypern', 'Other RES', 2037);0.0
('Zypern', 'Other RES', 2038);0.0
('Zypern', 'Other RES', 2039);0.0
('Zypern', 'Other RES', 2040);0.0
('Zypern', 'Solar', 2020);0.0
('Zypern', 'Solar', 2021);0.0
('Zypern', 'Solar', 2022);0.0
('Zypern', 'Solar', 2023);0.0
('Zypern', 'Solar', 2024);0.0
('Zypern', 'Solar', 2025);0.0
('Zypern', 'Solar', 2026);0.0
('Zypern', 'Solar', 2027);0.0
('Zypern', 'Solar', 2028);0.0
('Zypern', 'Solar', 2029);0.0
('Zypern', 'Solar', 2030);0.0
('Zypern', 'Solar', 2031);0.0
('Zypern', 'Solar', 2032);0.0
('Zypern', 'Solar', 2033);0.0
('Zypern', 'Solar', 2034);0.0
('Zypern', 'Solar', 2035);0.0
('Zypern', 'Solar', 2036);0.0
('Zypern', 'Solar', 2037);0.0
('Zypern', 'Solar', 2038);0.0
('Zypern', 'Solar', 2039);0.0
('Zypern', 'Solar', 2040);0.0
('Zypern', 'Wind', 2020);0.0
('Zypern', 'Wind', 2021);0.0
('Zypern', 'Wind', 2022);0.0
('Zypern', 'Wind', 2023);0.0
('Zypern', 'Wind', 2024);0.0
('Zypern', 'Wind', 2025);0.0
('Zypern', 'Wind', 2026);0.0
('Zypern', 'Wind', 2027);0.0
('Zypern', 'Wind', 2028);0.0
('Zypern', 'Wind', 2029);0.0
('Zypern', 'Wind', 2030);0.0
('Zypern', 'Wind', 2031);0.0
('Zypern', 'Wind', 2032);0.0
('Zypern', 'Wind', 2033);0.0
('Zypern', 'Wind', 2034);0.0
('Zypern', 'Wind', 2035);0.0
('Zypern', 'Wind', 2036);0.0
('Zypern', 'Wind', 2037);0.0
('Zypern', 'Wind', 2038);0.0
